Timestamp,StationID,StationType,Metric,Value,ObjectID
25.5562,4212,Vehicle,ChannelLoad,0.02792,0
25.5582,2947,Vehicle,ChannelLoad,0.01728,0
25.5582,2947,Vehicle,ChannelLoad,0.01728,0
25.5589,4063,RSU,TX_Throughput,1896.86,0
25.5589,4063,RSU,TX_ObjectCount,0,0
25.559,1165,Vehicle,ChannelLoad,0.01432,0
25.559,1165,Vehicle,ChannelLoad,0.01432,0
25.5594,3020,Vehicle,ChannelLoad,0.02984,0
25.5594,3020,Vehicle,ChannelLoad,0.02984,0
25.56,489,Vehicle,TX_Throughput,4560,0
25.56,489,Vehicle,TX_ObjectCount,0,0
25.5602,3243,RSU,TX_Throughput,1092.6,0
25.5602,3243,RSU,TX_ObjectCount,0,0
25.5603,3839,Vehicle,TX_Throughput,8569.8,0
25.5603,3839,Vehicle,TX_ObjectCount,2,0
25.5613,1238,Vehicle,ChannelLoad,0.03504,0
25.5613,1238,Vehicle,ChannelLoad,0.03504,0
25.5631,4137,Vehicle,TX_Throughput,4030.11,0
25.5631,4137,Vehicle,TX_ObjectCount,0,0
25.5637,3095,Vehicle,ChannelLoad,0.03488,0
25.5637,3095,Vehicle,ChannelLoad,0.03488,0
25.5647,2126,RSU,ChannelLoad,0.02856,0
25.5647,2126,RSU,ChannelLoad,0.02856,0
25.5649,1311,RSU,ChannelLoad,0.0144,0
25.5649,1311,RSU,ChannelLoad,0.0144,0
25.5654,2200,Vehicle,ChannelLoad,0.03416,0
25.5654,2200,Vehicle,ChannelLoad,0.03416,0
25.5663,4287,Vehicle,ChannelLoad,0.05608,0
25.5663,4287,Vehicle,ChannelLoad,0.05608,0
25.5682,3168,Vehicle,ChannelLoad,0.02128,0
25.5682,3168,Vehicle,ChannelLoad,0.02128,0
25.5687,4360,Vehicle,ChannelLoad,0.03088,0
25.5687,4360,Vehicle,ChannelLoad,0.03088,0
25.5688,1605,Vehicle,TX_Throughput,4560,0
25.5688,1605,Vehicle,TX_ObjectCount,0,0
25.5698,3243,RSU,ChannelLoad,0.02376,0
25.5698,3243,RSU,ChannelLoad,0.02376,0
25.57,2273,RSU,ChannelLoad,0.03256,0
25.57,2273,RSU,ChannelLoad,0.03256,0
25.5709,1385,Vehicle,ChannelLoad,0.02,0
25.5709,1385,Vehicle,ChannelLoad,0.02,0
25.571,270,Vehicle,ChannelLoad,0.01848,0
